market,trade_date,timezone,is_open,market_open_local,market_close_local,market_open_utc,market_close_utc,is_half_day,session_tag,source,generated_at_utc
US,2027-06-21,America/New_York,1,2027-06-21T09:30:00-04:00,2027-06-21T16:00:00-04:00,2027-06-21T13:30:00+00:00,2027-06-21T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-22,America/New_York,1,2027-06-22T09:30:00-04:00,2027-06-22T16:00:00-04:00,2027-06-22T13:30:00+00:00,2027-06-22T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-23,America/New_York,1,2027-06-23T09:30:00-04:00,2027-06-23T16:00:00-04:00,2027-06-23T13:30:00+00:00,2027-06-23T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-24,America/New_York,1,2027-06-24T09:30:00-04:00,2027-06-24T16:00:00-04:00,2027-06-24T13:30:00+00:00,2027-06-24T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-25,America/New_York,1,2027-06-25T09:30:00-04:00,2027-06-25T16:00:00-04:00,2027-06-25T13:30:00+00:00,2027-06-25T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-28,America/New_York,1,2027-06-28T09:30:00-04:00,2027-06-28T16:00:00-04:00,2027-06-28T13:30:00+00:00,2027-06-28T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-29,America/New_York,1,2027-06-29T09:30:00-04:00,2027-06-29T16:00:00-04:00,2027-06-29T13:30:00+00:00,2027-06-29T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-06-30,America/New_York,1,2027-06-30T09:30:00-04:00,2027-06-30T16:00:00-04:00,2027-06-30T13:30:00+00:00,2027-06-30T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-01,America/New_York,1,2027-07-01T09:30:00-04:00,2027-07-01T16:00:00-04:00,2027-07-01T13:30:00+00:00,2027-07-01T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-02,America/New_York,1,2027-07-02T09:30:00-04:00,2027-07-02T16:00:00-04:00,2027-07-02T13:30:00+00:00,2027-07-02T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-06,America/New_York,1,2027-07-06T09:30:00-04:00,2027-07-06T16:00:00-04:00,2027-07-06T13:30:00+00:00,2027-07-06T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-07,America/New_York,1,2027-07-07T09:30:00-04:00,2027-07-07T16:00:00-04:00,2027-07-07T13:30:00+00:00,2027-07-07T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-08,America/New_York,1,2027-07-08T09:30:00-04:00,2027-07-08T16:00:00-04:00,2027-07-08T13:30:00+00:00,2027-07-08T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-09,America/New_York,1,2027-07-09T09:30:00-04:00,2027-07-09T16:00:00-04:00,2027-07-09T13:30:00+00:00,2027-07-09T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-12,America/New_York,1,2027-07-12T09:30:00-04:00,2027-07-12T16:00:00-04:00,2027-07-12T13:30:00+00:00,2027-07-12T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-13,America/New_York,1,2027-07-13T09:30:00-04:00,2027-07-13T16:00:00-04:00,2027-07-13T13:30:00+00:00,2027-07-13T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-14,America/New_York,1,2027-07-14T09:30:00-04:00,2027-07-14T16:00:00-04:00,2027-07-14T13:30:00+00:00,2027-07-14T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-15,America/New_York,1,2027-07-15T09:30:00-04:00,2027-07-15T16:00:00-04:00,2027-07-15T13:30:00+00:00,2027-07-15T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-16,America/New_York,1,2027-07-16T09:30:00-04:00,2027-07-16T16:00:00-04:00,2027-07-16T13:30:00+00:00,2027-07-16T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-19,America/New_York,1,2027-07-19T09:30:00-04:00,2027-07-19T16:00:00-04:00,2027-07-19T13:30:00+00:00,2027-07-19T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-20,America/New_York,1,2027-07-20T09:30:00-04:00,2027-07-20T16:00:00-04:00,2027-07-20T13:30:00+00:00,2027-07-20T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-21,America/New_York,1,2027-07-21T09:30:00-04:00,2027-07-21T16:00:00-04:00,2027-07-21T13:30:00+00:00,2027-07-21T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-22,America/New_York,1,2027-07-22T09:30:00-04:00,2027-07-22T16:00:00-04:00,2027-07-22T13:30:00+00:00,2027-07-22T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-23,America/New_York,1,2027-07-23T09:30:00-04:00,2027-07-23T16:00:00-04:00,2027-07-23T13:30:00+00:00,2027-07-23T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-26,America/New_York,1,2027-07-26T09:30:00-04:00,2027-07-26T16:00:00-04:00,2027-07-26T13:30:00+00:00,2027-07-26T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-27,America/New_York,1,2027-07-27T09:30:00-04:00,2027-07-27T16:00:00-04:00,2027-07-27T13:30:00+00:00,2027-07-27T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-28,America/New_York,1,2027-07-28T09:30:00-04:00,2027-07-28T16:00:00-04:00,2027-07-28T13:30:00+00:00,2027-07-28T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-29,America/New_York,1,2027-07-29T09:30:00-04:00,2027-07-29T16:00:00-04:00,2027-07-29T13:30:00+00:00,2027-07-29T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-07-30,America/New_York,1,2027-07-30T09:30:00-04:00,2027-07-30T16:00:00-04:00,2027-07-30T13:30:00+00:00,2027-07-30T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-02,America/New_York,1,2027-08-02T09:30:00-04:00,2027-08-02T16:00:00-04:00,2027-08-02T13:30:00+00:00,2027-08-02T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-03,America/New_York,1,2027-08-03T09:30:00-04:00,2027-08-03T16:00:00-04:00,2027-08-03T13:30:00+00:00,2027-08-03T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-04,America/New_York,1,2027-08-04T09:30:00-04:00,2027-08-04T16:00:00-04:00,2027-08-04T13:30:00+00:00,2027-08-04T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-05,America/New_York,1,2027-08-05T09:30:00-04:00,2027-08-05T16:00:00-04:00,2027-08-05T13:30:00+00:00,2027-08-05T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-06,America/New_York,1,2027-08-06T09:30:00-04:00,2027-08-06T16:00:00-04:00,2027-08-06T13:30:00+00:00,2027-08-06T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-09,America/New_York,1,2027-08-09T09:30:00-04:00,2027-08-09T16:00:00-04:00,2027-08-09T13:30:00+00:00,2027-08-09T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-10,America/New_York,1,2027-08-10T09:30:00-04:00,2027-08-10T16:00:00-04:00,2027-08-10T13:30:00+00:00,2027-08-10T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-11,America/New_York,1,2027-08-11T09:30:00-04:00,2027-08-11T16:00:00-04:00,2027-08-11T13:30:00+00:00,2027-08-11T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-12,America/New_York,1,2027-08-12T09:30:00-04:00,2027-08-12T16:00:00-04:00,2027-08-12T13:30:00+00:00,2027-08-12T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-13,America/New_York,1,2027-08-13T09:30:00-04:00,2027-08-13T16:00:00-04:00,2027-08-13T13:30:00+00:00,2027-08-13T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-16,America/New_York,1,2027-08-16T09:30:00-04:00,2027-08-16T16:00:00-04:00,2027-08-16T13:30:00+00:00,2027-08-16T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-17,America/New_York,1,2027-08-17T09:30:00-04:00,2027-08-17T16:00:00-04:00,2027-08-17T13:30:00+00:00,2027-08-17T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-18,America/New_York,1,2027-08-18T09:30:00-04:00,2027-08-18T16:00:00-04:00,2027-08-18T13:30:00+00:00,2027-08-18T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-19,America/New_York,1,2027-08-19T09:30:00-04:00,2027-08-19T16:00:00-04:00,2027-08-19T13:30:00+00:00,2027-08-19T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-20,America/New_York,1,2027-08-20T09:30:00-04:00,2027-08-20T16:00:00-04:00,2027-08-20T13:30:00+00:00,2027-08-20T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-23,America/New_York,1,2027-08-23T09:30:00-04:00,2027-08-23T16:00:00-04:00,2027-08-23T13:30:00+00:00,2027-08-23T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-08-24,America/New_York,1,2027-08-24T09:30:00-04:00,2027-08-24T16:00:00-04:00,2027-08-24T13:30:00+00:00,2027-08-24T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
